"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address3","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy"
"643",6157,NA,NA,"D","N","F",NA,NA,NA,NA,"SM5","D",94,6,5,1.6,305,97,"Very Poor","owner-occupied",51.379551,-0.172704,113,37,5,"carshalton","SES Water",48600,"Sutton","rail",0,1,0,0.8966802,442000,483675.018930828,0.0942873731466696,0
"644",1768,NA,NA,"T","N","F",NA,NA,NA,NA,"N14","E",82,4,5.1,1.2,356,83,"Average","owner-occupied",51.638635,-0.131094,63,64,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.509548,443000,484662.826515564,0.0940470124504841,0
"645",14529,NA,NA,"F","N","L",NA,NA,NA,NA,"CR2","D",70,2,3.2,1.8,241,135,"Average","owner-occupied",51.360699,-0.081325,68,82,3,"lloyd park","Thames Water",61500,"Croydon","light_rail",0,0,1,0.4182022,264000,288552.630689315,0.0930023889746781,0
"646",6395,NA,NA,"F","N","L",NA,NA,NA,NA,"SW19","C",55,3,2.5,1.3,268,132,"Good","rental (private)",51.423339,-0.180379,36,14,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.394589,350000,382289.8546205,0.0922567274871419,0
"647",4318,NA,NA,"S","N","F",NA,NA,NA,NA,"SE9","D",112,4,6.2,2.4,261,94,"Good","owner-occupied",51.43799,0.047363,47,45,4,"mottingham","Thames Water",50600,"Greenwich","rail",0,1,0,0.3063502,477000,520988.018046839,0.0922180671841483,0
"648",3154,NA,NA,"T","N","F",NA,NA,NA,NA,"E5","F",137.47,6,11,9.5,389,348,"Very Poor","owner-occupied",51.557125,-0.049715,93,16,2,"clapton","Thames Water",49700,"Hackney","light_rail",0,0,1,0.6238856,1084000,1183715.5004865,0.0919884690834846,0
"649",5901,NA,NA,"D","N","F",NA,NA,NA,NA,"BR6","D",78,4,3.6,1.6,258,110,"Average","owner-occupied",51.359478,0.102421,95,94,6,"chelsfield","Thames Water",61600,"Bromley","rail",0,1,0,0.344877,414000,451731.39142483,0.0911386266300243,0
"650",14934,NA,NA,"S","N","F",NA,NA,NA,NA,"TW2","D",66,3,3.6,0.8,311,66,"Average","owner-occupied",51.450283,-0.368048,60,22,5,"whitton","Thames Water",55400,"Richmond upon Thames","rail",0,1,0,0.534404,490000,534544.148476527,0.0909064254622992,0
"651",14999,NA,NA,"T","N","F",NA,NA,NA,NA,"RM7","C",105,6,2.9,1.2,158,61,"Good","owner-occupied",51.568065,0.184785,86,11,6,"romford","Essex & Suffolk Water",48400,"Havering","light_rail",0,1,1,0.8525608,363000,395950.206972874,0.0907719200354643,0
"652",12902,NA,NA,"T","N","F",NA,NA,NA,NA,"SW11","E",119.3,6,9.3,8.3,378,336,"Average","owner-occupied",51.463477,-0.177185,97,14,2,"clapham junction","Thames Water",65900,"Wandsworth","light_rail",0,1,1,0.4741282,967000,1054676.25855636,0.0906683128814487,0
"653",12547,NA,NA,"T","N","F",NA,NA,NA,NA,"E5","D",112,6,4,1.3,201,63,"Average","owner-occupied",51.557267,-0.048398,139,14,2,"clapton","Thames Water",49700,"Hackney","light_rail",0,0,1,0.6748404,756000,824429.51068219,0.0905152257700927,0
"654",1187,NA,NA,"S","N","F",NA,NA,NA,NA,"BR4","C",84,4,2.4,1.1,175,82,"Average","owner-occupied",51.379446,-0.021151,96,71,5,"west wickham","Thames Water",57200,"Bromley","rail",0,1,0,0.4150952,422000,460036.09750392,0.0901329324737444,0
"655",4979,NA,NA,"T","N","F",NA,NA,NA,NA,"SE23","D",128,5,5,2,224,89,"Average","owner-occupied",51.433688,-0.03918,64,32,4,"lower sydenham","Thames Water",45100,"Lewisham","rail",0,1,0,0.7748858,501000,546096.603535016,0.0900131807086144,0
"656",8350,NA,NA,"S","N","F",NA,NA,NA,NA,"CR8","D",83,5,3.8,1.1,258,75,"Good","owner-occupied",51.32577,-0.10836,112,109,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.4032886,380000,413945.961632909,0.0893314779813398,0
"657",14143,NA,NA,"T","N","F",NA,NA,NA,NA,"E14","D",116,6,4.7,2.1,211,92,"Average","rental (private)",51.499594,-0.007638,137,2,2,"crossharbour and london arena","Thames Water",68500,"Tower Hamlets","light_rail",0,0,1,0.5182476,747000,813721.097895478,0.0893187388159008,0
"658",2985,NA,NA,"F","N","L",NA,NA,NA,NA,"SW19","D",45,3,2.2,1.9,295,256,"Good","owner-occupied",51.411256,-0.200976,35,18,3,"merton park","Thames Water",72900,"Merton","light_rail",0,0,1,0.3001362,304000,331076.739183931,0.0890682209997722,0
"659",755,NA,NA,"S","N","F",NA,NA,NA,NA,"TW4","E",102,5,5.5,2.7,307,149,"Good","owner-occupied",51.465258,-0.377987,60,25,4,"hounslow central","Thames Water",51700,"Hounslow","tube",1,0,0,0.8643674,475000,517110.913773027,0.0886545553116361,0
"660",3597,NA,NA,"S","N","F",NA,NA,NA,NA,"HA4","D",61,4,3.1,0.7,289,62,"Average","owner-occupied",51.566644,-0.383053,127,43,5,"rayners lane","Affinity Water",56600,"Hillingdon","tube",1,0,0,1.5031666,366000,398415.065313175,0.0885657522217897,0
"661",12444,NA,NA,"S","N","F",NA,NA,NA,NA,"UB4","D",79,5,5.8,3,435,224,"Average","owner-occupied",51.523215,-0.410307,132,32,5,"hayes and harlington","Affinity Water",53100,"Hillingdon","rail",0,1,0,1.6846154,373000,405978.008895289,0.0884128924806683,0
"662",2414,NA,NA,"T","N","F",NA,NA,NA,NA,"E7","C",95.46,6,3.8,3,239,188,"Very Poor","owner-occupied",51.552788,0.019019,68,14,3,"forest gate","Thames Water",48700,"Newham","rail",0,1,0,0.5729308,459000,499577.230996217,0.0884035533686637,0
"663",2902,NA,NA,"T","N","F",NA,NA,NA,NA,"CR0","E",78,4,7.4,3.3,566,250,"Average","owner-occupied",51.374839,-0.050503,24,76,3,"coombe lane","Thames Water",60800,"Croydon","light_rail",0,0,1,1.4466192,347000,377648.347675166,0.0883237685163288,0
"664",5305,NA,NA,"S","N","F",NA,NA,NA,NA,"NW7","D",114,5,4.4,1.9,221,95,"Average","owner-occupied",51.624729,-0.253892,73,85,4,"mill hill broadway","Affinity Water",53800,"Barnet","rail",0,1,0,0.8954374,589000,640870.404571138,0.0880652030070252,0
"665",404,NA,NA,"F","N","L",NA,NA,NA,NA,"SE23","D",53,2,3.3,2.8,320,270,"Average","owner-occupied",51.441907,-0.047807,25,37,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.34177,266000,289345.365368521,0.0877645314606066,0
"666",9297,NA,NA,"F","N","L",NA,NA,NA,NA,"UB3","C",49,2,1.1,1,129,113,"Good","owner-occupied",51.505567,-0.421102,101,36,5,"hayes and harlington","Affinity Water",51600,"Hillingdon","rail",0,1,0,0.1410578,193000,209917.080486907,0.0876532667715391,0
"667",15594,NA,NA,"F","N","L",NA,NA,NA,NA,"SW9","D",74.02,3,3.4,3.3,273,264,"Average","owner-occupied",51.477696,-0.113026,14,9,2,"oval","Thames Water",51100,"Lambeth","tube",1,0,0,0.4641858,428000,465456.654102543,0.0875155469685578,0
"668",26,NA,NA,"S","N","F",NA,NA,NA,NA,"SW13","D",153,7,5.4,3.9,166,110,"Poor","owner-occupied",51.48799,-0.236559,90,8,2,"barnes bridge","Thames Water",65600,"Richmond upon Thames","tube",1,0,0,1.5460432,1546000,1681266.10533181,0.0874942466570567,0
"669",11525,NA,NA,"T","N","F",NA,NA,NA,NA,"SM5","E",73,3,4.4,1,342,72,"Poor","owner-occupied",51.38171,-0.166985,128,28,4,"hackbridge","SES Water",48600,"Sutton","rail",0,1,0,0.8364044,342000,371599.832932662,0.0865492191013519,0
"670",7543,NA,NA,"S","N","F",NA,NA,NA,NA,"UB2","E",130,8,7.3,3.2,273,108,"Average","owner-occupied",51.495764,-0.376991,183,32,4,"southall","Thames Water",49500,"Ealing","rail",0,1,0,1.0427092,650000,706185.315865907,0.0864389474860115,0
"671",10491,NA,NA,"S","N","F",NA,NA,NA,NA,"HA3","E",183,7,13,4.1,395,125,"Average","owner-occupied",51.60896,-0.337286,40,83,5,"headstone lane","Affinity Water",56200,"Brent","light_rail",0,0,1,1.5336152,781000,848500.61765992,0.0864284477079642,0
"672",10776,NA,NA,"S","N","F",NA,NA,NA,NA,"EN2","C",217,8,6.2,4.3,163,111,"Average","owner-occupied",51.649094,-0.093139,45,43,5,"enfield chase","Thames Water",65200,"Enfield","rail",0,1,0,0.6033794,1014000,1101015.84366138,0.0858144414806509,0
"673",15658,NA,NA,"S","N","F",NA,NA,NA,NA,"SM1","E",102,5,5.5,2.1,283,107,"Average","owner-occupied",51.366384,-0.179492,65,48,5,"carshalton","SES Water",62800,"Sutton","rail",0,1,0,0.7506512,477000,517886.975475043,0.0857169297170707,0
"674",14104,NA,NA,"S","N","F",NA,NA,NA,NA,"SM5","D",108,6,5.1,2.3,266,121,"Good","owner-occupied",51.374874,-0.159413,125,30,4,"hackbridge","SES Water",57800,"Sutton","rail",0,1,0,0.6406634,491000,533057.610676436,0.0856570482208465,0
"675",13906,NA,NA,"F","N","L",NA,NA,NA,NA,"SW18","C",70,3,1.9,1.6,155,132,"Average","owner-occupied",51.44441,-0.187432,151,11,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.1976052,482000,523153.698393614,0.0853811169991983,0
"676",9149,NA,NA,"T","N","F",NA,NA,NA,NA,"SM5","D",109,5,4.8,2.1,231,97,"Average","owner-occupied",51.371223,-0.166887,73,36,5,"carshalton","SES Water",57800,"Sutton","rail",0,1,0,0.2224612,448000,486243.690757762,0.0853653811557182,0
"677",11035,NA,NA,"T","N","F",NA,NA,NA,NA,"SE13","D",102.2,3,5.5,5.3,353,338,"Very Poor","owner-occupied",51.454867,-0.001483,75,15,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.1224158,548000,594747.821519514,0.0853062436487481,0
"678",4652,NA,NA,"F","N","L",NA,NA,NA,NA,"SE9","C",62,3,2,1.7,170,142,"Good","owner-occupied",51.429582,0.059689,56,76,4,"new eltham","Thames Water",50600,"Greenwich","rail",0,1,0,1.0632154,251000,272389.925843382,0.0852188280612834,0
"679",15361,NA,NA,"D","N","F",NA,NA,NA,NA,"SW19","E",110,5,6,2,310,100,"Average","rental (social)",51.420764,-0.172676,107,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.2665806,786000,852378.475465468,0.0844509865972871,0
"680",12908,NA,NA,"F","N","L",NA,NA,NA,NA,"IG8","C",78,4,2.2,1.5,148,102,"Good","owner-occupied",51.614552,0.021612,57,72,4,"woodford","Thames Water",59400,"Redbridge","tube",1,0,0,0.857532,356000,385996.982962645,0.0842611880973188,0
"681",13565,NA,NA,"S","N","F",NA,NA,NA,NA,"SE16","E",41,2,2.8,1.3,403,184,"Good","owner-occupied",51.503838,-0.043389,40,8,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.6822972,410000,444296.763307848,0.0836506422142644,0
"682",8049,NA,NA,"F","N","L",NA,NA,NA,NA,"SE26","C",47,2,1.2,1.2,141,141,"Average","owner-occupied",51.42704,-0.037983,91,35,4,"lower sydenham","Thames Water",43700,"Lewisham","rail",0,1,0,0.4697784,185000,200416.853622983,0.0833343439080186,0
"683",15590,NA,NA,"S","N","F",NA,NA,NA,NA,"HA4","E",88,4,5.5,1.2,356,78,"Average","owner-occupied",51.571174,-0.40129,41,45,5,"eastcote","Affinity Water",58100,"Hillingdon","tube",2,0,0,0.6512272,465000,503550.572151458,0.0829044562396943,0
"684",7888,NA,NA,"F","N","L",NA,NA,NA,NA,"SE13","C",59,3,2.1,1.4,191,127,"Average","owner-occupied",51.451658,-0.007337,75,31,3,"hither green","Thames Water",55700,"Lewisham","rail",0,1,0,0.3846466,296000,320440.058870227,0.0825677664534687,0
"685",5384,NA,NA,"F","N","L",NA,NA,NA,NA,"BR2","C",47,2,2.4,2.1,303,267,"Good","owner-occupied",51.378348,0.016852,31,72,5,"hayes","Thames Water",61600,"Bromley","rail",0,1,0,0.444301,205000,221873.671346812,0.0823105919356693,0
"686",13517,NA,NA,"F","N","L",NA,NA,NA,NA,"W5","E",76,3,5.1,1.4,397,102,"Average","owner-occupied",51.519995,-0.290686,67,43,3,"north ealing","Thames Water",62800,"Ealing","tube",1,0,0,0.264095,442000,478314.730279915,0.0821600232577266,0
"687",10200,NA,NA,"F","N","L",NA,NA,NA,NA,"N5","D",46.4,2,2.8,2.8,317,309,"Very Poor","rental (private)",51.558629,-0.098051,93,39,2,"arsenal","Thames Water",65100,"Islington","tube",1,0,0,0.4399512,435000,470348.262472997,0.0812603735011435,0
"688",9729,NA,NA,"F","N","L",NA,NA,NA,NA,"SW6","D",49,2,2.9,1,303,113,"Very Poor","owner-occupied",51.479887,-0.212131,48,9,2,"parsons green","Thames Water",57600,"Hammersmith and Fulham","tube",1,0,0,0.8830094,418000,451949.516377904,0.0812189387031204,0
"689",6603,NA,NA,"F","N","L",NA,NA,NA,NA,"HA2","D",67,3,2.6,1.5,224,131,"Average","owner-occupied",51.593732,-0.351009,91,55,5,"harrow and wealdstone","Affinity Water",63700,"Harrow","tube",2,1,1,0.8152768,306000,330848.628485263,0.0812046682524922,0
"690",3498,NA,NA,"T","N","F",NA,NA,NA,NA,"N8","D",178,6,6.4,3.4,205,106,"Poor","owner-occupied",51.58301,-0.128213,134,43,3,"hornsey","Thames Water",65800,"Haringey","rail",0,1,0,0.9333428,1204000,1301044.31786194,0.0806015929085917,0
"691",8151,NA,NA,"T","N","F",NA,NA,NA,NA,"W11","D",102,5,4.2,2,232,110,"Average","owner-occupied",51.511562,-0.211194,58,14,2,"holland park","Thames Water",40800,"Kensington and Chelsea","tube",1,0,0,0.4020458,1330000,1437054.83018625,0.0804923535234981,0
"692",1034,NA,NA,"T","N","F",NA,NA,NA,NA,"RM14","D",83,4,4.4,0.8,298,53,"Average","owner-occupied",51.571086,0.268671,88,27,6,"upminster","Essex & Suffolk Water",48100,"Havering","tube",1,0,1,1.5168374,335000,361825.816233215,0.0800770633827316,0
"693",1052,NA,NA,"S","N","F",NA,NA,NA,NA,"IG8","D",85,4,4,1.3,267,82,"Average","owner-occupied",51.603907,0.051944,79,20,4,"woodford","Thames Water",53600,"Redbridge","tube",1,0,0,1.0340096,408000,440367.858130766,0.0793329856146225,0
"694",4801,NA,NA,"T","N","F",NA,NA,NA,NA,"IG1","D",107,5,4.9,1.4,259,73,"Average","owner-occupied",51.575756,0.054746,123,22,4,"redbridge","Thames Water",50200,"Redbridge","tube",1,0,0,0.512655,472000,509398.221150383,0.0792335193864047,0
"695",13132,NA,NA,"F","N","L",NA,NA,NA,NA,"E4","D",45,1,2.3,1.1,264,131,"Average","rental (private)",51.609635,-0.019259,218,14,4,"highams park","Thames Water",46900,"Waltham Forest","light_rail",0,0,1,1.068808,199000,214652.164782708,0.0786540943854692,0
"696",7064,NA,NA,"S","N","F",NA,NA,NA,NA,"SW2","D",266,9,13,7.8,223,130,"Average","rental (private)",51.441259,-0.112586,31,58,3,"tulse hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.3939676,1283000,1383873.21796309,0.0786229290437216,0
"697",14106,NA,NA,"F","N","L",NA,NA,NA,NA,"W5","D",83,4,3.2,1.8,203,114,"Poor","rental (private)",51.512455,-0.308968,121,36,3,"ealing broadway","Thames Water",72200,"Ealing","tube",2,1,0,0.537511,533000,574652.09506548,0.0781465198226639,0
"698",12729,NA,NA,"S","N","L",NA,NA,NA,NA,"DA15","D",59,3,2.4,1.8,232,169,"Average","owner-occupied",51.452133,0.105898,114,42,4,"welling","Thames Water",51000,"Bexley","rail",0,1,0,1.4689896,256000,275996.158293713,0.0781099933348162,0
"699",13992,NA,NA,"S","N","F",NA,NA,NA,NA,"HA3","D",119,6,5.6,2.7,266,126,"Average","owner-occupied",51.583373,-0.306039,100,45,4,"kenton","Affinity Water",60700,"Brent","tube",2,0,1,0.4554862,593000,639130.492851506,0.0777917248760633,0
"700",8600,NA,NA,"S","N","F",NA,NA,NA,NA,"TW7","D",71,3,2.9,1,235,74,"Good","owner-occupied",51.470785,-0.333503,41,11,4,"isleworth","Thames Water",57100,"Hounslow","rail",0,1,0,0.5921942,433000,466445.113367286,0.0772404465757173,0
"701",11005,NA,NA,"F","N","L",NA,NA,NA,NA,"DA16","D",63.88,3,3.1,3,298,290,"Average","owner-occupied",51.466431,0.093887,35,60,4,"welling","Thames Water",49400,"Bexley","rail",0,1,0,0.4728854,226000,243414.706294911,0.0770562225438529,0
"702",10272,NA,NA,"D","N","F",NA,NA,NA,NA,"TW11","D",191,7,6,3.9,178,114,"Average","owner-occupied",51.425678,-0.318919,134,10,6,"teddington","Thames Water",63800,"Richmond upon Thames","rail",0,1,0,0.7226882,1403000,1510914.05147382,0.0769166439585301,0
"703",9353,NA,NA,"T","N","F",NA,NA,NA,NA,"HA5","D",77,4,4.3,1.8,315,128,"Poor","owner-occupied",51.584805,-0.402515,75,55,5,"eastcote","Affinity Water",60700,"Harrow","tube",2,0,0,0.615186,479000,515832.427996943,0.0768944217055173,0
"704",10722,NA,NA,"F","N","L",NA,NA,NA,NA,"KT5","D",59,2,2.6,1.3,250,128,"Very Poor","owner-occupied",51.399789,-0.299613,32,23,6,"surbiton","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.6580626,320000,344247.9983217,0.0757749947553131,0
"705",10633,NA,NA,"T","N","F",NA,NA,NA,NA,"BR3","D",81,4,3.5,0.9,226,56,"Good","owner-occupied",51.404871,-0.052993,81,42,4,"birkbeck","Thames Water",61300,"Bromley","light_rail",0,1,1,0.2255682,415000,446384.901303526,0.0756262682012675,0
"706",3122,NA,NA,"S","N","F",NA,NA,NA,NA,"CR5","D",116,7,4.3,2.4,210,113,"Average","owner-occupied",51.303602,-0.120648,81,163,6,"coulsdon south","SES Water",53700,"Croydon","rail",0,1,0,1.3906932,475000,510892.901582863,0.075564003332344,0
"707",12996,NA,NA,"S","N","F",NA,NA,NA,NA,"TW3","D",113,6,5.5,2.8,273,138,"Average","owner-occupied",51.460431,-0.356825,119,19,5,"hounslow","Thames Water",58400,"Hounslow","rail",0,1,0,0.4996056,531000,570990.498812543,0.075311673846597,0
"708",639,NA,NA,"F","N","L",NA,NA,NA,NA,"BR3","C",102,3,2.6,2.1,146,117,"Average","owner-occupied",51.411723,-0.017026,101,46,4,"beckenham junction","Thames Water",60200,"Bromley","light_rail",0,2,1,0.469157,407000,437463.582402425,0.0748490968118556,0
"709",2334,NA,NA,"S","N","F",NA,NA,NA,NA,"RM12","D",78,4,4.1,1.3,302,95,"Average","owner-occupied",51.549788,0.220849,93,15,6,"hornchurch","Essex & Suffolk Water",51000,"Havering","tube",1,0,0,0.4685356,354000,380428.878507985,0.0746578488926133,0
"710",15241,NA,NA,"S","N","F",NA,NA,NA,NA,"SW19","E",192,7,11.4,3.4,335,101,"Poor","rental (social)",51.432081,-0.199698,146,30,3,"wimbledon park","Thames Water",75000,"Merton","tube",1,0,0,0.3057288,1355000,1455755.28166449,0.0743581414498079,0
"711",7838,NA,NA,"T","N","F",NA,NA,NA,NA,"E12","D",119,7,4.1,1.5,194,72,"Average","owner-occupied",51.548463,0.055766,91,10,3,"woodgrange park","Thames Water",41600,"Redbridge","light_rail",0,0,1,0.5692024,507000,544541.630231562,0.074046607951799,0
"712",7262,NA,NA,"S","N","F",NA,NA,NA,NA,"TW12","D",151,6,6.1,2.9,228,108,"Poor","owner-occupied",51.416469,-0.376967,76,20,6,"hampton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.2591238,986000,1058474.36249983,0.0735034102432377,0
"713",1877,NA,NA,"D","N","F",NA,NA,NA,NA,"TW12","C",154,7,4.9,2.6,180,94,"Average","owner-occupied",51.42766,-0.372112,76,21,6,"hampton","Thames Water",54700,"Richmond upon Thames","rail",0,1,0,0.9016514,931000,999376.162700713,0.0734437837816465,0
"714",12160,NA,NA,"F","N","L",NA,NA,NA,NA,"EN5","D",51.13,2,2.9,2.9,343,334,"Poor","rental (private)",51.657675,-0.206863,60,131,5,"high barnet","Affinity Water",60200,"Barnet","tube",1,0,0,0.7866924,273000,292964.136247429,0.0731287042030381,0
"715",6345,NA,NA,"T","N","F",NA,NA,NA,NA,"SW14","D",73,4,3.6,0.7,279,56,"Poor","owner-occupied",51.469592,-0.261227,61,8,3,"mortlake","Thames Water",66100,"Richmond upon Thames","rail",0,1,0,0.3349346,678000,727360.410908849,0.0728029659422558,0
"716",11533,NA,NA,"T","N","F",NA,NA,NA,NA,"UB3","D",135,7,5,2.2,211,89,"Average","owner-occupied",51.508417,-0.411831,149,33,5,"hayes and harlington","Affinity Water",49200,"Hillingdon","rail",0,1,0,0.7096388,521000,558801.911903094,0.0725564527890474,0
"717",8998,NA,NA,"T","N","F",NA,NA,NA,NA,"KT3","E",86,5,5.2,1.8,342,118,"Very Poor","owner-occupied",51.394747,-0.237157,75,19,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.1777204,537000,575495.149505957,0.0716855670501995,0
"718",13487,NA,NA,"D","N","F",NA,NA,NA,NA,"DA14","D",138,5,6.9,3.8,284,153,"Very Poor","owner-occupied",51.428482,0.087792,113,57,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,1.0389808,621000,665287.245336013,0.071316015033838,0
"719",219,NA,NA,"F","N","L",NA,NA,NA,NA,"CR0","C",67,3,2.9,2.8,245,235,"Average","rental (private)",51.365982,-0.114849,272,50,5,"waddon","Thames Water",47600,"Croydon","rail",0,1,0,0.5611242,233000,249553.20534904,0.0710437997812875,0
"720",12587,NA,NA,"D","N","F",NA,NA,NA,NA,"CR8","D",266,10,9.8,6.3,209,134,"Average","owner-occupied",51.345973,-0.112597,43,97,6,"purley","Thames Water",58600,"Croydon","rail",0,1,0,0.755001,876000,938046.724492304,0.0708295941692966,0
"721",2868,NA,NA,"D","N","F",NA,NA,NA,NA,"NW8","F",291,8,22,8.7,422,170,"Poor","owner-occupied",51.539463,-0.171339,11,50,2,"st. johns wood","Thames Water",60900,"Westminster","tube",1,0,0,0.438087,5008000,5361534.53940458,0.0705939575488374,0
"722",6273,NA,NA,"T","N","F",NA,NA,NA,NA,"IG8","E",114,6,5.9,1.9,292,95,"Average","owner-occupied",51.60032,0.03792,131,13,4,"woodford","Thames Water",54400,"Redbridge","tube",1,0,0,0.8587748,523000,559910.162261856,0.0705739240188461,0
"723",269,NA,NA,"S","N","F",NA,NA,NA,NA,"UB8","D",87.96,6,5,4.9,231,223,"Average","rental (private)",51.522527,-0.44824,86,45,6,"west drayton","Affinity Water",46000,"Hillingdon","rail",0,1,0,1.8685498,414000,443002.752725412,0.0700549582739429,0
"724",14288,NA,NA,"S","N","F",NA,NA,NA,NA,"CR8","D",141,7,5.5,2.4,221,96,"Average","owner-occupied",51.318284,-0.116504,82,105,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,1.0893142,551000,589560.693149762,0.0699831091647227,0
"725",4807,NA,NA,"T","N","F",NA,NA,NA,NA,"W8","C",131,4,4,1.6,176,70,"Poor","owner-occupied",51.507823,-0.195926,76,34,1,"notting hill gate","Thames Water",70900,"Kensington and Chelsea","tube",3,0,0,0.2442102,2438000,2608436.80890244,0.0699084532003429,0
"726",15393,NA,NA,"T","N","F",NA,NA,NA,NA,"E11","D",100,4,5,1.7,284,95,"Average","owner-occupied",51.563898,0.011995,95,23,3,"leytonstone high road","Thames Water",49800,"Redbridge","light_rail",0,0,1,0.211276,550000,588363.836257799,0.069752429559634,0
"727",10465,NA,NA,"S","N","F",NA,NA,NA,NA,"SW18","D",156,7,6.5,3.5,235,124,"Good","owner-occupied",51.445372,-0.178137,89,26,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.525083,1151000,1230787.73725777,0.0693203625176124,0
"728",12043,NA,NA,"T","N","F",NA,NA,NA,NA,"N10","D",282.03,10,10,10,188,186,"Poor","owner-occupied",51.585775,-0.143917,123,91,3,"highgate","Thames Water",65800,"Haringey","tube",1,0,0,0.6443918,2067000,2210064.05220323,0.0692133779406025,0
"729",4991,NA,NA,"T","N","F",NA,NA,NA,NA,"HA5","D",89,5,3.8,1.3,242,77,"Good","owner-occupied",51.592114,-0.374931,117,60,5,"pinner","Affinity Water",68600,"Harrow","tube",1,0,0,0.5455892,496000,530212.303765182,0.0689764188814163,0
